Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2024-10-21,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,12,,1,0,0,0,0,1
2024-10-20,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,11,,1,0,0,0,0,1
2024-10-19,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,10,,1,0,0,0,0,1
2024-10-18,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,9,,1,0,0,0,0,1
2024-10-17,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,8,,1,0,0,0,0,1
2024-10-16,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,7,,1,0,0,0,0,1
2024-10-15,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,6,,1,0,0,0,0,1
2024-10-14,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,5,,1,0,0,0,0,1
2024-10-13,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,4,,1,0,0,0,0,1
2024-10-12,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,3,,1,0,0,0,0,1
2024-10-11,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,2,,1,0,0,0,0,1
2024-10-10,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Active Restriction,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,1,,1,0,0,0,0,1
2024-10-31,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB North Sta. to Haymarket,place-north | place-haecl,Between Stations,GAWB-16,Active Restriction,2023-03-10,,6 mph,Track,598.9999999999995,0.11344696969696962,0.0021012589312274423,53.99,8.31600716148436e-4,136.42,Multi-Segment,Start,601,,1,0,0,0,1,1
2024-10-30,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB North Sta. to Haymarket,place-north | place-haecl,Between Stations,GAWB-16,Active Restriction,2023-03-10,,6 mph,Track,598.9999999999995,0.11344696969696962,0.0021012589312274423,53.99,8.31600716148436e-4,136.42,Multi-Segment,Start,600,,1,0,0,0,0,1
2024-10-29,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB North Sta. to Haymarket,place-north | place-haecl,Between Stations,GAWB-16,Active Restriction,2023-03-10,,6 mph,Track,598.9999999999995,0.11344696969696962,0.0021012589312274423,53.99,8.31600716148436e-4,136.42,Multi-Segment,Start,599,,1,0,0,0,0,1
2024-10-28,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB North Sta. to Haymarket,place-north | place-haecl,Between Stations,GAWB-16,Active Restriction,2023-03-10,,6 mph,Track,598.9999999999995,0.11344696969696962,0.0021012589312274423,53.99,8.31600716148436e-4,136.42,Multi-Segment,Start,598,,1,0,0,0,0,1
2024-10-27,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB North Sta. to Haymarket,place-north | place-haecl,Between Stations,GAWB-16,Active Restriction,2023-03-10,,6 mph,Track,598.9999999999995,0.11344696969696962,0.0021012589312274423,53.99,8.31600716148436e-4,136.42,Multi-Segment,Start,597,,1,0,0,0,0,1
2024-10-26,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB North Sta. to Haymarket,place-north | place-haecl,Between Stations,GAWB-16,Active Restriction,2023-03-10,,6 mph,Track,598.9999999999995,0.11344696969696962,0.0021012589312274423,53.99,8.31600716148436e-4,136.42,Multi-Segment,Start,596,,1,0,0,0,0,1
2024-10-25,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB North Sta. to Haymarket,place-north | place-haecl,Between Stations,GAWB-16,Active Restriction,2023-03-10,,6 mph,Track,598.9999999999995,0.11344696969696962,0.0021012589312274423,53.99,8.31600716148436e-4,136.42,Multi-Segment,Start,595,,1,0,0,0,0,1
2024-10-24,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB North Sta. to Haymarket,place-north | place-haecl,Between Stations,GAWB-16,Active Restriction,2023-03-10,,6 mph,Track,598.9999999999995,0.11344696969696962,0.0021012589312274423,53.99,8.31600716148436e-4,136.42,Multi-Segment,Start,594,,1,0,0,0,0,1
2024-10-23,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB North Sta. to Haymarket,place-north | place-haecl,Between Stations,GAWB-16,Active Restriction,2023-03-10,,6 mph,Track,598.9999999999995,0.11344696969696962,0.0021012589312274423,53.99,8.31600716148436e-4,136.42,Multi-Segment,Start,593,,1,0,0,0,0,1
2024-10-09,000149G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB South St to Chestnut Hill Ave,place-sougr | place-chill,Between Stations,GBEB-04,Restriction Opened,2024-10-09,,3 mph,Track,183.00000000000125,0.034659090909091146,6.41953897186352e-4,53.99,2.540616545161351e-4,136.42,Multi-Segment,Start,0,,0,0,1,0,0,1
2024-10-31,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,657,,0,0,0,0,0,0
2024-10-30,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,656,,0,0,0,0,0,0
2024-10-29,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,655,,0,0,0,0,0,0
2024-10-28,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,654,,0,0,0,0,0,0
2024-10-27,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,653,,0,0,0,0,0,0
2024-10-26,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,652,,0,0,0,0,0,0
2024-10-25,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,651,,0,0,0,0,0,0
2024-10-24,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,650,,0,0,0,0,0,0
2024-10-23,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,649,,0,0,0,0,0,0
2024-10-22,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,648,,0,0,0,0,0,0
2024-10-21,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,647,,0,0,0,0,0,0
2024-10-20,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,646,,0,0,0,0,0,0
2024-10-19,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,645,,0,0,0,0,0,0
2024-10-18,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,644,,0,0,0,0,0,0
2024-10-17,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,643,,0,0,0,0,0,0
2024-10-16,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,642,,0,0,0,0,0,0
2024-10-15,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,641,,0,0,0,0,0,0
2024-10-14,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,640,,0,0,0,0,0,0
2024-10-13,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,639,,0,0,0,0,0,0
2024-10-12,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,638,,0,0,0,0,0,0
2024-10-11,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,637,,0,0,0,0,0,0
2024-10-10,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,636,,0,0,0,0,0,0
2024-10-09,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,635,,0,0,0,0,0,0
2024-10-08,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,634,,0,0,0,0,0,0
2024-10-07,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,633,,0,0,0,0,0,0
2024-10-06,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,632,,0,0,0,0,0,0
2024-10-05,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,631,,0,0,0,0,0,0
2024-10-04,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,630,,0,0,0,0,0,0
2024-10-03,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,629,,0,0,0,0,0,0
2024-10-02,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,628,,0,0,0,0,0,0
2024-10-17,000083L,SB,Orange Line,Orange Line,OL SB,SB Tufts Med. to Back Bay,place-tumnl | place-bbsta,Between Stations,OLSB-24,Active Restriction,2024-10-11,,18 mph,Track,100,0.01893939393939394,8.402570514371758e-4,22.54,1.3883150520007287e-4,136.42,Multi-Segment,End,6,,0,0,0,0,0,0
2024-10-16,000083L,SB,Orange Line,Orange Line,OL SB,SB Tufts Med. to Back Bay,place-tumnl | place-bbsta,Between Stations,OLSB-24,Active Restriction,2024-10-11,,18 mph,Track,100,0.01893939393939394,8.402570514371758e-4,22.54,1.3883150520007287e-4,136.42,Multi-Segment,End,5,,0,0,0,0,0,0
2024-10-15,000083L,SB,Orange Line,Orange Line,OL SB,SB Tufts Med. to Back Bay,place-tumnl | place-bbsta,Between Stations,OLSB-24,Active Restriction,2024-10-11,,18 mph,Track,100,0.01893939393939394,8.402570514371758e-4,22.54,1.3883150520007287e-4,136.42,Multi-Segment,End,4,,0,0,0,0,0,0
2024-10-14,000083L,SB,Orange Line,Orange Line,OL SB,SB Tufts Med. to Back Bay,place-tumnl | place-bbsta,Between Stations,OLSB-24,Active Restriction,2024-10-11,,18 mph,Track,100,0.01893939393939394,8.402570514371758e-4,22.54,1.3883150520007287e-4,136.42,Multi-Segment,End,3,,0,0,0,0,0,0
2024-10-13,000083L,SB,Orange Line,Orange Line,OL SB,SB Tufts Med. to Back Bay,place-tumnl | place-bbsta,Between Stations,OLSB-24,Active Restriction,2024-10-11,,18 mph,Track,100,0.01893939393939394,8.402570514371758e-4,22.54,1.3883150520007287e-4,136.42,Multi-Segment,End,2,,0,0,0,0,0,0
2024-10-12,000083L,SB,Orange Line,Orange Line,OL SB,SB Tufts Med. to Back Bay,place-tumnl | place-bbsta,Between Stations,OLSB-24,Active Restriction,2024-10-11,,18 mph,Track,100,0.01893939393939394,8.402570514371758e-4,22.54,1.3883150520007287e-4,136.42,Multi-Segment,End,1,,0,0,0,0,0,0
2024-10-19,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,37,,1,0,0,0,0,1
2024-10-18,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,36,,1,0,0,0,0,1
2024-10-17,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,35,,1,0,0,0,0,1
2024-10-16,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,34,,1,0,0,0,0,1
2024-10-15,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,33,,1,0,0,0,0,1
2024-10-14,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,32,,1,0,0,0,0,1
2024-10-13,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,31,,1,0,0,0,0,1
2024-10-12,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,30,,1,0,0,0,0,1
