Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2024-08-21,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,16,,0,0,0,0,0,0
2024-08-20,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,15,,0,0,0,0,0,0
2024-08-19,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,14,,0,0,0,0,0,0
2024-08-18,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,13,,0,0,0,0,0,0
2024-08-17,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,12,,0,0,0,0,0,0
2024-08-16,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,11,,0,0,0,0,0,0
2024-08-15,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,10,,0,0,0,0,0,0
2024-08-14,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,9,,0,0,0,0,0,0
2024-08-13,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,8,,0,0,0,0,0,0
2024-08-12,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,7,,0,0,0,0,0,0
2024-08-11,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,6,,0,0,0,0,0,0
2024-08-10,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,5,,0,0,0,0,0,0
2024-08-09,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,4,,0,0,0,0,0,0
2024-08-08,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,3,,0,0,0,0,0,0
2024-08-07,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,2,,0,0,0,0,0,0
2024-08-06,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,1,,0,0,0,0,0,0
2024-08-31,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,596,,0,0,0,0,0,0
2024-08-30,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,595,,0,0,0,0,0,0
2024-08-29,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,594,,0,0,0,0,0,0
2024-08-28,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,593,,0,0,0,0,0,0
2024-08-27,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,592,,0,0,0,0,0,0
2024-08-26,508520,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB JFK to Andrew,place-jfk | place-andrw,Between Stations,RBNB-12,Active Restriction,2023-01-13,,10 mph,Track,513.9999999999986,0.09734848484848459,0.0020533323106619824,47.41,7.135939367283726e-4,136.42,Multi-Segment,End,591,,0,0,0,0,0,0
2024-08-12,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,298,,0,0,0,0,0,0
2024-08-11,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,297,,0,0,0,0,0,0
2024-08-10,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,296,,0,0,0,0,0,0
2024-08-09,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,295,,0,0,0,0,0,0
2024-08-08,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,294,,0,0,0,0,0,0
2024-08-07,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,293,,0,0,0,0,0,0
2024-08-06,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,292,,0,0,0,0,0,0
2024-08-05,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,291,,0,0,0,0,0,0
2024-08-04,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,290,,0,0,0,0,0,0
2024-08-03,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,289,,0,0,0,0,0,0
2024-08-02,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,288,,0,0,0,0,0,0
2024-08-01,000108R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Charles to Kendall,place-chmnl | place-knncl,Between Stations,RBNB-24,Active Restriction,2023-10-19,,10 mph,Track,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,End,287,,0,0,0,0,0,0
2024-08-27,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,16,,0,0,0,0,0,0
2024-08-26,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,15,,0,0,0,0,0,0
2024-08-25,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,14,,0,0,0,0,0,0
2024-08-24,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,13,,0,0,0,0,0,0
2024-08-23,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,12,,0,0,0,0,0,0
2024-08-22,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,11,,0,0,0,0,0,0
2024-08-21,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,10,,0,0,0,0,0,0
2024-08-20,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,9,,0,0,0,0,0,0
2024-08-19,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,8,,0,0,0,0,0,0
2024-08-18,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,7,,0,0,0,0,0,0
2024-08-17,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,6,,0,0,0,0,0,0
2024-08-16,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,5,,0,0,0,0,0,0
2024-08-15,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,4,,0,0,0,0,0,0
2024-08-14,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,3,,0,0,0,0,0,0
2024-08-13,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,2,,0,0,0,0,0,0
2024-08-12,000157R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK to Andrew (Ash. Branch),place-jfk | place-andrw,Between Stations,RANB-10,Active Restriction,2024-08-11,,10 mph,Track,37.999999999999545,0.007196969696969611,1.518027778310401e-4,47.41,5.275597197602706e-5,136.42,Multi-Segment,End,1,,0,0,0,0,0,0
2024-08-31,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,396,,1,0,0,0,1,1
2024-08-30,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,395,,1,0,0,0,0,1
2024-08-29,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,394,,1,0,0,0,0,1
2024-08-28,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,393,,1,0,0,0,0,1
2024-08-15,000147G,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2024-08-08,,10 mph,Track,198.00000000000182,0.037500000000000346,6.945730690868743e-4,53.99,2.748863802961468e-4,136.42,Multi-Segment,Start,7,,1,0,0,0,0,1
2024-08-14,000147G,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2024-08-08,,10 mph,Track,198.00000000000182,0.037500000000000346,6.945730690868743e-4,53.99,2.748863802961468e-4,136.42,Multi-Segment,Start,6,,1,0,0,0,0,1
2024-08-13,000147G,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2024-08-08,,10 mph,Track,198.00000000000182,0.037500000000000346,6.945730690868743e-4,53.99,2.748863802961468e-4,136.42,Multi-Segment,Start,5,,1,0,0,0,0,1
2024-08-12,000147G,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2024-08-08,,10 mph,Track,198.00000000000182,0.037500000000000346,6.945730690868743e-4,53.99,2.748863802961468e-4,136.42,Multi-Segment,Start,4,,1,0,0,0,0,1
2024-08-11,000147G,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2024-08-08,,10 mph,Track,198.00000000000182,0.037500000000000346,6.945730690868743e-4,53.99,2.748863802961468e-4,136.42,Multi-Segment,Start,3,,1,0,0,0,0,1
2024-08-10,000147G,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2024-08-08,,10 mph,Track,198.00000000000182,0.037500000000000346,6.945730690868743e-4,53.99,2.748863802961468e-4,136.42,Multi-Segment,Start,2,,1,0,0,0,0,1
2024-08-09,000147G,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2024-08-08,,10 mph,Track,198.00000000000182,0.037500000000000346,6.945730690868743e-4,53.99,2.748863802961468e-4,136.42,Multi-Segment,Start,1,,1,0,0,0,0,1
2024-08-10,000141G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2024-07-11,,6 mph,Track,400,0.07575757575757576,0.001403177917347208,53.99,5.553260208002915e-4,136.42,Single Segment,Start|End,30,,1,0,0,0,0,1
2024-08-09,000141G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2024-07-11,,6 mph,Track,400,0.07575757575757576,0.001403177917347208,53.99,5.553260208002915e-4,136.42,Single Segment,Start|End,29,,1,0,0,0,0,1
2024-08-08,000141G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2024-07-11,,6 mph,Track,400,0.07575757575757576,0.001403177917347208,53.99,5.553260208002915e-4,136.42,Single Segment,Start|End,28,,1,0,0,0,0,1
2024-08-07,000141G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2024-07-11,,6 mph,Track,400,0.07575757575757576,0.001403177917347208,53.99,5.553260208002915e-4,136.42,Single Segment,Start|End,27,,1,0,0,0,0,1
