Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2024-09-30,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,426,,1,0,0,0,1,1
2024-09-29,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,425,,1,0,0,0,0,1
2024-09-28,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,424,,1,0,0,0,0,1
2024-09-27,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,423,,1,0,0,0,0,1
2024-09-26,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,422,,1,0,0,0,0,1
2024-09-25,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,421,,1,0,0,0,0,1
2024-09-24,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,420,,1,0,0,0,0,1
2024-09-23,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,419,,1,0,0,0,0,1
2024-09-22,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,418,,1,0,0,0,0,1
2024-09-21,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,417,,1,0,0,0,0,1
2024-09-20,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,416,,1,0,0,0,0,1
2024-09-19,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,415,,1,0,0,0,0,1
2024-09-18,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,414,,1,0,0,0,0,1
2024-09-17,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,413,,1,0,0,0,0,1
2024-09-16,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,412,,1,0,0,0,0,1
2024-09-15,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,411,,1,0,0,0,0,1
2024-09-14,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,410,,1,0,0,0,0,1
2024-09-13,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,409,,1,0,0,0,0,1
2024-09-12,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,408,,1,0,0,0,0,1
2024-09-11,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,407,,1,0,0,0,0,1
2024-09-10,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,406,,1,0,0,0,0,1
2024-09-09,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,405,,1,0,0,0,0,1
2024-09-08,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,404,,1,0,0,0,0,1
2024-09-07,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,403,,1,0,0,0,0,1
2024-09-06,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,402,,1,0,0,0,0,1
2024-09-05,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,401,,1,0,0,0,0,1
2024-09-04,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,400,,1,0,0,0,0,1
2024-09-03,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,399,,1,0,0,0,0,1
2024-09-02,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,398,,1,0,0,0,0,1
2024-09-01,565480,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Andrew to JFK,place-andrw | place-jfk,Between Stations,RBSB-24,Active Restriction,2023-08-01,,10 mph,Track,412.99999999999955,0.07821969696969688,0.0016498565064268485,47.41,5.733741164763004e-4,136.42,Multi-Segment,Start,397,,1,1,0,0,0,1
2024-09-21,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Restriction Cleared,2024-08-05,2024-09-21,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,47,47,0,0,0,0,0,0
2024-09-30,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,18,,1,0,0,0,1,1
2024-09-29,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,17,,1,0,0,0,0,1
2024-09-28,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,16,,1,0,0,0,0,1
2024-09-27,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,15,,1,0,0,0,0,1
2024-09-26,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,14,,1,0,0,0,0,1
2024-09-25,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,13,,1,0,0,0,0,1
2024-09-24,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,12,,1,0,0,0,0,1
2024-09-23,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,11,,1,0,0,0,0,1
2024-09-22,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,10,,1,0,0,0,0,1
2024-09-21,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,9,,1,0,0,0,0,1
2024-09-20,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,8,,1,0,0,0,0,1
2024-09-19,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,7,,1,0,0,0,0,1
2024-09-18,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,6,,1,0,0,0,0,1
2024-09-17,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,5,,1,0,0,0,0,1
2024-09-16,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,4,,1,0,0,0,0,1
2024-09-15,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,3,,1,0,0,0,0,1
2024-09-14,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,2,,1,0,0,0,0,1
2024-09-13,000074L,SB,Orange Line,Orange Line,OL SB,SB Back Bay to Mass Ave,place-bbsta | place-masta,Between Stations,OLSB-26,Active Restriction,2024-09-12,,25 mph,Track,316.99999999999875,0.06003787878787855,0.0026636148530558364,22.54,4.400958714842293e-4,136.42,Multi-Segment,Start,1,,1,0,0,0,0,1
2024-09-30,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,346,,1,0,0,0,1,1
2024-09-29,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,345,,1,0,0,0,0,1
2024-09-28,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,344,,1,0,0,0,0,1
2024-09-27,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,343,,1,0,0,0,0,1
2024-09-26,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,342,,1,0,0,0,0,1
2024-09-25,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,341,,1,0,0,0,0,1
2024-09-24,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,340,,1,0,0,0,0,1
2024-09-23,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,339,,1,0,0,0,0,1
2024-09-22,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,338,,1,0,0,0,0,1
2024-09-21,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,337,,1,0,0,0,0,1
2024-09-20,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,336,,1,0,0,0,0,1
2024-09-19,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,335,,1,0,0,0,0,1
2024-09-18,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,334,,1,0,0,0,0,1
2024-09-17,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,333,,1,0,0,0,0,1
2024-09-16,000047L,SB,Orange Line,Orange Line,OL SB,SB Ruggles to Roxbury Cross.,place-rugg | place-rcmnl,Between Stations,OLSB-30,Active Restriction,2023-10-20,,25 mph,Track,299.0000000000009,0.05662878787878805,0.002512368583797163,22.54,4.1510620054821914e-4,136.42,Multi-Segment,Start,332,,1,0,0,0,0,1
2024-09-20,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,46,,0,0,0,0,0,0
2024-09-19,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,45,,0,0,0,0,0,0
2024-09-18,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,44,,0,0,0,0,0,0
2024-09-17,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,43,,0,0,0,0,0,0
2024-09-16,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,42,,0,0,0,0,0,0
2024-09-15,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,41,,0,0,0,0,0,0
2024-09-14,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,40,,0,0,0,0,0,0
2024-09-13,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,39,,0,0,0,0,0,0
2024-09-12,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,38,,0,0,0,0,0,0
2024-09-11,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,37,,0,0,0,0,0,0
2024-09-10,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,36,,0,0,0,0,0,0
2024-09-09,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,35,,0,0,0,0,0,0
2024-09-08,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,34,,0,0,0,0,0,0
2024-09-07,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,33,,0,0,0,0,0,0
2024-09-06,000155R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-08-05,,10 mph,,596.0000000000036,0.11287878787878856,0.0023809067259816193,47.41,8.274357709924393e-4,136.42,Multi-Segment,End,32,,0,0,0,0,0,0
